IB2300040828,2023-03-15T15:30:34,Ban Quản Lý Dự Án Đầu Tư Xây Dựng Huyện Sơn Hòa,PL2300026097,Gói thầu XL: Xây lắp toàn bộ công trình,0,977210357,TG,CDTRG,1_MTHS,XL,2023-03-10T23:59:59,Ban quản lý dự án đầu tư xây dựng huyện Sơn Hòa,161/QĐ-BQL,0,Trong nước,[],"['IB2300040828', 'IB2300040828', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'e77390e7-21ad-4aa5-ac21-91cb2725fb23', 0]"
IB2300038975,2023-03-15T16:29:42,Viện Kỹ thuật Hóa học,PL2200079310,"Mua sắm vật tư, nguyên vật liệu",0,64080000,TG,CDTRG,1_MTHS,HH,2023-03-07T23:59:59,Viện Kỹ thuật Hóa học,28/QĐ-CE,0,Trong nước,[],"['IB2300038975', 'IB2300038975', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'a4798c2c-dc8d-41bf-b88e-97d8c11f21c8', 0]"
IB2300040901,2023-03-15T15:48:57,Ủy ban nhân dân xã Đại Đồng,PL2200012768,Gói thầu số 05: Giám sát thi công xây dựng,499108000,497475000,TG,CDTRG,1_MTHS,TV,2022-12-07T23:59:59,UBND xã Đại Đồng,1486/QD-UBND,0,Trong nước,[],"['IB2300040901', 'IB2300040901', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '65bca2bc-bd6c-4b5c-beb6-f6111c4f9226', 0]"
IB2300040842,2023-03-15T15:30:34,TRUNG TÂM GIÁM ĐỊNH Y KHOA TỈNH BÀ RỊA - VŨNG TÀU,PL2300025796,Mua sắm hóa chất xét nghiệm năm 2023,0,62223300,TG,CDTRG,1_MTHS,HH,2023-03-08T23:59:59,TRUNG TÂM GIÁM ĐỊNH Y KHOA TỈNH BÀ RỊA - VŨNG TÀU,187/QĐ-TTGĐYK,0,Trong nước,[],"['IB2300040842', 'IB2300040842', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'bab7d131-e8bb-458a-91ab-3cf518130b98', 0]"
IB2300040979,2023-03-15T16:21:29,ỦY BAN NHÂN DÂN HUYỆN CON CUÔNG,PL2300019628,Gói thầu số 03/Tư vấn lập HSMT và đánh giá HSDT,0,31221000,TG,CDTRG,1_MTHS,TV,2023-03-13T23:59:59,Ủy ban nhân dân huyện Con Cuông,481/QĐ-UBND,0,Trong nước,[],"['IB2300040979', 'IB2300040979', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'ae59d996-9636-47ca-bec6-78332d301b73', 0]"
IB2300040996,2023-03-15T16:29:04,ỦY BAN NHÂN DÂN HUYỆN CON CUÔNG,PL2300019685,Gói thầu số 03/Từ vấn lập HSMT và đánh giá HSDT,0,31577000,TG,CDTRG,1_MTHS,TV,2023-03-13T23:59:59,Ủy ban nhân dân huyện Con Cuông,479/QĐ-UBND,0,Trong nước,[],"['IB2300040996', 'IB2300040996', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'a6350627-4d93-4e68-a1e2-535f27b65c62', 0]"
IB2300040840,2023-03-15T15:30:22,CÔNG TY TRÁCH NHIỆM HỮU HẠN KIẾN TRÚC CAO NGUYÊN XANH,PL2300030061,Thiết bị chiếu sáng,0,249748997,TG,CDTRG,1_MTHS,HH,2023-02-21T23:59:59,"Trung Tâm Văn Hóa, Thông tin và Thể thao Thành phố Bảo Lộc",12/QĐ-TTVH,0,Trong nước,[],"['IB2300040840', 'IB2300040840', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'a28440d2-b08c-46a3-9add-51bf307ddb5a', 0]"
IB2300040993,2023-03-15T16:28:00,Bệnh viện đa khoa tỉnh Yên Bái,PL2300031744,Sửa chữa Hệ thống phẫu thuật nội soi Karl Storz của Bệnh viện Đa khoa tỉnh Yên Bái,0,97960000,TG,CDTRG,1_MTHS,PTV,2023-03-15T23:59:59,Bệnh viện Đa khoa tỉnh Yên Bái,157/QĐ-BVĐK,0,Trong nước,[],"['IB2300040993', 'IB2300040993', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '65f60765-9668-4199-847d-cd52ee45dee1', 0]"
IB2300040834,2023-03-15T15:30:15,Đài phát thanh và truyền hình tỉnh hà giang,PL2300008613,Gói thầu 01: Tư vấn lập HSMT và đánh giá HSDT,0,22120000,TG,CDTRG,1_MTHS,TV,2023-02-02T23:59:59,Đài phát thanh và truyền hình tỉnh hà giang,13/QĐ-PTTH,0,Trong nước,[],"['IB2300040834', 'IB2300040834', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'bd657999-5bcb-491e-b6c8-884843bdcda5', 0]"
IB2300040991,2023-03-15T16:25:28,ỦY BAN NHÂN DÂN HUYỆN CON CUÔNG,PL2300019972,Gói thầu số 03/Tư vấn lập HSMT và đánh giá HSDT,0,30512000,TG,CDTRG,1_MTHS,TV,2023-03-13T23:59:59,Ủy ban nhân dân huyện Con Cuông,480/QĐ-UBND,0,Trong nước,[],"['IB2300040991', 'IB2300040991', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'a56f2d0a-c9bb-4494-ae49-b270c40c669f', 0]"
IB2300040813,2023-03-15T15:29:55,TỔNG CÔNG TY ĐẦU TƯ PHÁT TRIỂN NHÀ VÀ ĐÔ THỊ -  CÔNG TY TRÁCH NHIỆM HỮU HẠN,PL2300013477,KSĐC Khảo sát địa chất phục vụ công tác lập báo cáo nghiên cứu khả thi,0,208752000,TG,CDTRG,1_MTHS,TV,2023-03-13T23:59:59,Tổng công ty đầu tư phát triển nhà và đô thị,615/QĐ-HUD,0,Trong nước,[],"['IB2300040813', 'IB2300040813', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '93f59361-cf68-46ec-a399-d65ca64ced2a', 0]"
IB2300040987,2023-03-15T16:24:00,Học viện Lục Quân,PL2300031831,"Mua sắm trang thiết bị kỹ thuật chuyên dùng tại Trạm Sửa chữa xe, máy phục vụ công tác chuyên môn",0,70500000,TG,CDTRG,1_MTHS,HH,2023-03-10T23:59:59,HỌC VIỆN LỤC QUÂN,143/QĐ-HV,0,Trong nước,[],"['IB2300040987', 'IB2300040987', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'ef95a6a8-5c9f-4bd8-9c7e-ce18d55ec283', 0]"
IB2300040837,2023-03-15T15:29:50,Ban quản lý dự án đầu tư xây dựng huyện Lạng Giang,PL2300031554,"Tư vấn lập BCKTKT xây dựng công trình Nhà hiệu bộ, nhà đa năng và các công trình phụ trợ trường tiểu học xã Nghĩa Hưng",0,497664000,TG,CDTRG,1_MTHS,TV,2023-02-04T23:59:59,Ban Quản lý dự án đầu tư xây dựng huyện Lạng Giang,16/QĐ-QLDA,0,Trong nước,[],"['IB2300040837', 'IB2300040837', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '34ef7e02-9c11-4073-810f-8a21d03ad6d2', 0]"
IB2300041040,2023-03-15T16:58:36,ỦY BAN NHÂN DÂN XÃ NHÂN SƠN,PL2300031814,Gói thầu số 04: Tư vấn lập HSMT và đánh giá HSDT,0,3076000,TG,CDT,1_MTHS,TV,2023-03-09T23:59:59,Ủy ban nhân dân xã Nhân Sơn,29/QĐ-UBND,0,Trong nước,[],"['IB2300041040', 'IB2300041040', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'b5e88d10-838e-4db0-9050-f1c433df63cd', 0]"
